energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri,genre
0.511,0.20600000000000002,135.009,0.0375,0.0323,0.000244,4,0.562,5,217933,-7.96,0.134,1,audio_features,spotify:track:57cAALfX35bWaURrtJnumR,soundtrack
0.857,0.302,165.165,0.41200000000000003,0.0153,0.00011599999999999999,4,0.381,9,232267,-5.127999999999999,0.297,0,audio_features,spotify:track:5uzb9K0tH87od3yjFBENFq,electronic rock
0.513,0.069,142.067,0.0492,0.643,3.24e-05,4,0.379,1,258000,-7.724,0.10800000000000001,0,audio_features,spotify:track:6S91KdGvAQdUU8vNpqIte7,modern rock rock
0.0739,0.0827,121.948,0.0544,0.934,0.7809999999999999,3,0.475,0,245307,-22.641,0.102,1,audio_features,spotify:track:1cO0leXSGQuzc7W3QMFkDS,ecm-style jazz german jazz jazz trio modern jazz trio
0.622,0.498,96.964,0.0337,0.344,0.0699,4,0.517,6,244960,-9.135,0.51,0,audio_features,spotify:track:0szmjOw9XbtbQYWz0GvXSp,boston folk chamber pop folk-pop indie anthem-folk indie folk indiecoustica new americana stomp and holler
0.797,0.38,178.021,0.0386,0.0175,0.0,4,0.564,10,176747,-4.534,0.5589999999999999,0,audio_features,spotify:track:4yYyidLY7wb22VEIL6Hzcj,dance pop europop pop pop rock post-teen pop talent show uk pop
0.747,0.151,97.87799999999999,0.0584,0.0728,0.0,4,0.564,5,165767,-3.3739999999999997,0.7170000000000001,1,audio_features,spotify:track:6GIRtKNXokeu25nn7U6Hu8,boy band dance pop pop post-teen pop
0.499,0.0761,88.825,0.0421,0.0406,9.44e-05,4,0.723,11,273173,-13.082,0.828,0,audio_features,spotify:track:7j74lucZ59vqN67Ipe2ZcY,album rock classic rock folk rock mellow gold rock soft rock yacht rock
0.588,0.13699999999999998,104.954,0.059000000000000004,0.209,0.000135,4,0.627,4,294857,-4.861000000000001,0.0505,0,audio_features,spotify:track:5eB7FCmbmOckoh5CE1Y2q3,swiss indie swiss pop
0.483,0.184,131.07,0.0799,0.625,0.0333,4,0.43200000000000005,1,200267,-10.613,0.10800000000000001,0,audio_features,spotify:track:5fqMnSFo83YEsOBALMAYau,french indie pop french indietronica
0.46299999999999997,0.14,80.922,0.0391,0.679,1.3e-06,4,0.551,11,221707,-9.683,0.18600000000000003,1,audio_features,spotify:track:35AG36QH9ytiNtPyx9xwr8,australian pop pop
0.8590000000000001,0.151,77.92,0.0805,0.541,3.01e-06,4,0.42100000000000004,11,196907,-5.306,0.46799999999999997,0,audio_features,spotify:track:1OfA2pIJafysuWz5WlBEZQ,indie anthem-folk indie cafe pop indiecoustica
0.6709999999999999,0.0751,87.84100000000001,0.037000000000000005,0.007370000000000001,0.113,4,0.413,4,232280,-6.935,0.196,0,audio_features,spotify:track:5ky71GXSi2Rt2sgmbVGuqK,bow pop pop violin
0.604,0.076,82.01,0.0424,0.22,3.3100000000000005e-05,4,0.6829999999999999,2,218116,-7.386,0.551,1,audio_features,spotify:track:0hCiUcA4R1IQ1aJTyUkJbb,electropop
0.7170000000000001,0.243,107.884,0.0318,0.0298,0.00018600000000000002,4,0.581,4,236440,-4.433,0.316,1,audio_features,spotify:track:7GAaTpSoTWUTbP2Yxlt4Hd,contemporary country country country dawn country pop country road neo mellow
0.782,0.156,121.90799999999999,0.0897,0.26899999999999996,0.0,4,0.585,1,169303,-4.101,0.521,0,audio_features,spotify:track:33CfD8UkDEcSdAP9j4QpUY,dance pop edm house pop tropical house uk dance
0.754,0.358,108.17,0.0432,0.14300000000000002,0.0,4,0.402,8,191248,-4.837,0.621,1,audio_features,spotify:track:0uxDHazXSSu9bSZ28LsnAN,big room dance pop edm pop
0.6779999999999999,0.10099999999999999,103.95200000000001,0.0324,0.0154,6.05e-06,4,0.693,8,228267,-7.159,0.40399999999999997,1,audio_features,spotify:track:6oJ6le65B3SEqPwMRNXWjY,edm pop tropical house
0.36200000000000004,0.0732,111.057,0.0284,0.742,0.0,4,0.573,7,224280,-6.484,0.207,0,audio_features,spotify:track:2qcQnxZQIxEI6WdFNrsGu3,latin pop pop chileno
0.255,0.0986,110.015,0.0322,0.792,2.07e-06,4,0.565,7,216573,-12.151,0.121,1,audio_features,spotify:track:6cRExfWfj87zhACU30aW7l,indie poptimism modern rock pop
0.6,0.19899999999999998,163.97099999999998,0.0634,0.708,0.0,4,0.39299999999999996,2,172707,-7.136,0.237,0,audio_features,spotify:track:0ZyOaabrLGU0rDLhnVALSQ,metropopolis modern rock pop pop rock
0.397,0.105,114.76899999999999,0.0386,0.8340000000000001,0.0411,4,0.431,4,212680,-12.713,0.16699999999999998,0,audio_features,spotify:track:48BEYwb2HXiBXOJ7q02UoC,chamber pop shimmer pop
0.7829999999999999,0.631,105.39,0.0457,0.41600000000000004,1.54e-06,4,0.5539999999999999,6,162467,-5.852,0.813,1,audio_features,spotify:track:4w3tQBXhn5345eUXDGBWZG,classic country pop country country dawn
0.877,0.171,155.165,0.16,0.00952,0.0,4,0.588,8,326187,-4.78,0.645,1,audio_features,spotify:track:0JmGVy7IzUM27My3UuEOOZ,dance pop deep pop r&b hip pop pop post-teen pop r&b southern hip hop urban contemporary
0.705,0.613,138.559,0.177,0.00836,0.00233,4,0.818,6,222640,-6.678999999999999,0.772,1,audio_features,spotify:track:0d28khcov6AiegSCpG5TuT,alternative hip hop art pop
0.451,0.0924,178.06099999999998,0.0949,0.38799999999999996,2.17e-05,4,0.804,6,251293,-8.207,0.19,1,audio_features,spotify:track:36c4JohayB9qd64eidQMBi,electro filter house
0.507,0.10800000000000001,165.76,0.0316,0.473,0.0,4,0.451,11,187027,-6.24,0.564,1,audio_features,spotify:track:1T7AiFL9ruKKwlONN35Vh0,canadian pop dance pop pop post-teen pop viral pop
0.649,0.172,88.01100000000001,0.218,0.33299999999999996,0.0,4,0.747,8,200733,-6.218,0.84,1,audio_features,spotify:track:2qRN7PWiHRLprw4FpDeI9N,pop uk pop
0.435,0.0981,78.797,0.0497,0.009559999999999999,0.0,4,0.23800000000000002,5,277030,-8.096,0.0447,1,audio_features,spotify:track:6ucmgsair6pvRYfwgvI6e0,dance pop pop post-teen pop r&b
0.248,0.0967,80.187,0.0343,0.9440000000000001,0.00365,5,0.258,3,219992,-9.507,0.369,1,audio_features,spotify:track:1nywz2hyM3E46PxLgscU9j,dance pop pop post-teen pop r&b
0.732,0.597,67.295,0.0891,0.0846,0.0,3,0.647,2,222529,-5.846,0.5479999999999999,1,audio_features,spotify:track:6tgEc2O1uFHcZDKPoo6PC8,dance pop pop post-teen pop r&b
0.602,0.27899999999999997,119.70299999999999,0.23,0.049,0.0,5,0.603,6,248472,-7.082999999999999,0.595,1,audio_features,spotify:track:0B3FovCVaGKS5w1FTidEUP,dance pop pop post-teen pop r&b
0.696,0.0736,118.742,0.177,0.2,0.0275,4,0.672,4,162354,-6.693,0.642,0,audio_features,spotify:track:65kk9CAAqFI3LWBEhUwVqd,dance pop pop post-teen pop r&b
0.6629999999999999,0.198,180.025,0.266,0.0529,0.0,4,0.7390000000000001,10,127040,-6.398,0.368,0,audio_features,spotify:track:1R2mapMAUiYqre6jcFX57g,
0.9309999999999999,0.24600000000000002,104.05,0.0469,0.0025,0.0783,4,0.495,2,244293,-5.336,0.617,0,audio_features,spotify:track:53L6A3I9vf7rgEZnMzx54E,alternative dance indie rock indietronica modern alternative rock modern rock new rave oxford indie rock
0.46299999999999997,0.105,103.961,0.162,0.23600000000000002,0.0053100000000000005,4,0.802,8,287040,-8.379,0.29100000000000004,1,audio_features,spotify:track:39NDBdU5Xkm5pCFGa5kZtI,hip hop pittsburgh rap pop rap rap
0.703,0.14300000000000002,77.021,0.0969,0.006940000000000001,0.0,4,0.752,1,155134,-5.268,0.5379999999999999,1,audio_features,spotify:track:12iDo4Kdw9vA2X1lN3UTVu,pop post-teen pop
0.703,0.0964,94.85799999999999,0.102,0.0218,0.0,4,0.541,0,215724,-5.5729999999999995,0.23800000000000002,1,audio_features,spotify:track:1E3ghCAkxEdT5KHVBwArr3,boy band dance pop europop pop
0.7,0.11,176.044,0.341,0.136,0.00015900000000000002,4,0.746,0,225933,-4.669,0.619,1,audio_features,spotify:track:1Ej96GIBCTvgH7tNX1r3qr,panamanian pop reggaeton
0.635,0.121,128.13299999999998,0.0326,0.129,0.0,4,0.44,11,207095,-6.385,0.327,1,audio_features,spotify:track:1ahVFh0ViDZr8LvkEVlq3B,big room edm electro house pop progressive house tropical house
0.621,0.14400000000000002,133.014,0.0605,0.00403,0.0,4,0.7170000000000001,11,248560,-7.587999999999999,0.72,0,audio_features,spotify:track:6ukvsBzq4d1vBsAUmz7ZVt,a cappella
0.603,0.11900000000000001,132.063,0.0475,0.397,0.0,4,0.679,5,184262,-8.439,0.644,1,audio_features,spotify:track:1OME8lYglnu8vH79s98vIS,indie cafe pop neo mellow pop uk pop
0.807,0.255,99.98899999999999,0.0529,0.13,0.0,4,0.614,10,200987,-3.405,0.42700000000000005,0,audio_features,spotify:track:4Wg7VfvO7NVG57R8cSPDQG,metropopolis modern rock pop pop rock
0.209,0.11900000000000001,169.31599999999997,0.223,0.5870000000000001,0.0,4,0.45299999999999996,11,237020,-11.917,0.21600000000000003,1,audio_features,spotify:track:49MMefftWPcltNP4OOJGSs,electropop indie pop la indie pop
0.78,0.146,130.92600000000002,0.0351,0.46399999999999997,1.09e-06,4,0.833,6,219640,-3.153,0.93,0,audio_features,spotify:track:5Qn56ssVeZJfNwDCme7Eo0,colombian pop dance pop latin latin pop pop
0.897,0.264,107.78,0.0393,0.0431,0.0,4,0.677,2,210267,-5.457999999999999,0.828,1,audio_features,spotify:track:7Apo6o7oxgFyXaSmdx6NHN,colombian pop dance pop latin latin pop pop
0.752,0.0813,175.997,0.0561,0.24100000000000002,4.51e-05,4,0.6729999999999999,2,201818,-3.572,0.797,0,audio_features,spotify:track:6v0lAdFF4haL8xjBIUjtOw,latin latin hip hop reggaeton tropical
0.8009999999999999,0.49,124.068,0.0834,0.0715,0.0,4,0.469,5,164797,-5.635,0.425,1,audio_features,spotify:track:0nxYyX5PIHJqF4VSb4CIFV,dance pop deep euro house deep house edm german dance pop tropical house
0.6,0.11699999999999999,147.059,0.154,0.166,0.0,4,0.613,8,223543,-7.097,0.532,1,audio_features,spotify:track:5YAP8zpqj1eIX88makBjDe,electropop pop pop rap
0.546,0.163,101.965,0.0763,0.146,0.00473,4,0.8270000000000001,1,198032,-9.086,0.526,0,audio_features,spotify:track:5CR8jioIWEB0yaS4Ap2mz5,edm pop tropical house
0.924,0.537,151.99,0.064,0.0271,3.32e-06,4,0.5579999999999999,9,186827,-4.341,0.5670000000000001,0,audio_features,spotify:track:2E43WFS4rRc09za2r2GmZl,emo modern rock pop punk
0.525,0.0812,134.236,0.0585,0.228,2.2e-06,4,0.53,0,178958,-8.318999999999999,0.225,1,audio_features,spotify:track:6aPDvttLmezuUlv60ExTH9,big room dance pop edm pop
0.858,0.0717,125.986,0.037000000000000005,0.00321,0.007259999999999999,4,0.583,8,190240,-6.818,0.1,1,audio_features,spotify:track:1gJbFyxVnTF8RTGCLyQxCL,
0.5379999999999999,0.17800000000000002,99.97200000000001,0.10300000000000001,0.24600000000000002,0.163,4,0.691,0,182668,-9.952,0.32899999999999996,1,audio_features,spotify:track:1pBO9JDqh1y3TbCKEO1OvG,edm electropop indie poptimism indietronica pop tropical house
0.7859999999999999,0.14800000000000002,120.057,0.0491,0.0024,0.0,4,0.5539999999999999,9,224064,-4.288,0.358,1,audio_features,spotify:track:4P1EGoXLWQ1YF6Nsmr1pfy,indie cafe pop indie pop indie poptimism indietronica metropopolis neo mellow pop
0.5820000000000001,0.32799999999999996,100.024,0.040999999999999995,0.716,0.00117,4,0.64,1,213250,-9.529,0.085,1,audio_features,spotify:track:2jPQpbzZd90opXN0cBOspe,alternative r&b electropop indie electropop indie poptimism indie r&b indietronica vapor soul
0.6459999999999999,0.0905,188.00900000000001,0.433,0.233,0.0,4,0.76,8,178534,-5.048,0.625,0,audio_features,spotify:track:5qN1G8fSHq4Sv5FRoOkNGu,argentine hip hop trap argentino trap latino
0.331,0.10300000000000001,75.806,0.0484,0.8320000000000001,1.89e-05,4,0.373,6,191120,-10.636,0.147,1,audio_features,spotify:track:6WpuEHo213DdSH99AT68UK,indie anthem-folk indie cafe pop indiecoustica
0.675,0.114,126.90100000000001,0.0725,0.631,6.23e-06,4,0.696,0,238067,-6.769,0.254,1,audio_features,spotify:track:6wkVmLTBedKaAoeSj4xP6J,indiecoustica neo mellow pop pop rock
0.812,0.179,162.874,0.0608,0.0108,0.0,4,0.608,1,186640,-8.628,0.442,1,audio_features,spotify:track:6ytzUb0K6dNScM4qksa7Fy,atl hip hop dirty south rap gangster rap hip hop pop rap rap southern hip hop trap
0.563,0.0851,98.031,0.0443,0.0399,0.0,4,0.823,6,225227,-5.095,0.682,1,audio_features,spotify:track:0k6DnZMLoEUH8NGD5zh2SE,dance pop pop pop rap r&b rap
0.8270000000000001,0.0821,127.90899999999999,0.19899999999999998,0.0654,0.00151,4,0.41600000000000004,5,225040,-5.282,0.55,0,audio_features,spotify:track:1hDYcjBSsAShpTSekSyyzC,disco house edm electro house
0.612,0.209,86.76799999999999,0.272,0.11900000000000001,0.0,4,0.536,4,229040,-5.847,0.57,1,audio_features,spotify:track:7DFnq8FYhHMCylykf6ZCxA,dance pop pop pop rap r&b rap
0.8420000000000001,0.155,124.119,0.0428,0.0127,0.0,4,0.71,6,189677,-3.156,0.7609999999999999,1,audio_features,spotify:track:7p4zGB2Xj1hs7eoJU79YrV,big room deep big room deep house deep tropical house edm electro house gaming edm house pop pop edm progressive electro house progressive house tropical house
0.648,0.298,151.035,0.0426,0.0551,3.6099999999999997e-05,4,0.723,11,220067,-6.522,0.369,0,audio_features,spotify:track:3uYOVV9hpYLk6scE9xvAqt,dance pop edm pop post-teen pop tropical house uk dance uk funky
0.735,0.13,145.556,0.0428,0.0014,0.00011899999999999999,4,0.363,1,295890,-3.8569999999999998,0.0721,1,audio_features,spotify:track:5ZzjNL4J31lqU853Un7T3f,brostep canadian electronic edm electro house electronic trap
0.963,0.294,138.009,0.0531,0.00897,0.0037799999999999995,4,0.612,5,183519,-3.912,0.179,0,audio_features,spotify:track:2xkrujtSjZz7EKAYGbIIzH,dutch trance edm progressive house trance
0.747,0.36200000000000004,75.028,0.122,0.0333,0.00112,4,0.667,9,209583,-6.665,0.59,0,audio_features,spotify:track:0jSvm9INXBdV6fzFbONmD7,australian dance drum and bass edm
0.9309999999999999,0.0958,160.023,0.0621,0.00861,1.38e-06,4,0.536,4,213000,-4.02,0.354,0,audio_features,spotify:track:3aDYoxrAvryBhyAbQ0PE7S,big room edm electro house electropop indie poptimism pop edm tropical house
0.6559999999999999,0.0882,126.01,0.0259,0.0162,0.0005009999999999999,4,0.715,5,205100,-6.154,0.423,1,audio_features,spotify:track:4uf9vttaZb5rehtxzrL4Dx,edm electropop indie poptimism indietronica pop tropical house
0.451,0.325,117.973,0.0585,0.0631,1.3000000000000001e-05,4,0.735,0,245200,-8.374,0.0862,1,audio_features,spotify:track:6yIdwnpDHufLWgQcveTPMk,dance pop electropop pop post-teen pop uk pop
0.7,0.0939,124.944,0.0456,0.11699999999999999,0.0,4,0.584,11,202747,-4.275,0.43799999999999994,1,audio_features,spotify:track:0PDUDa38GO8lMxLCRc4lL1,dance pop electropop pop post-teen pop uk pop
0.43700000000000006,0.106,180.043,0.039,0.10099999999999999,1.27e-06,4,0.258,11,239000,-6.593,0.0967,0,audio_features,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,dance pop electropop pop post-teen pop uk pop
0.591,0.16399999999999998,121.87299999999999,0.0418,0.145,5.65e-06,4,0.652,11,261800,-7.274,0.27399999999999997,0,audio_features,spotify:track:1ZemPoaj7LBj1RAQrb89EC,dfw rap melodic rap rap
0.539,0.10099999999999999,99.947,0.17800000000000002,0.163,2.1000000000000002e-06,4,0.833,11,149520,-7.399,0.385,0,audio_features,spotify:track:6MWtB6iiXyIwun0YzU6DFP,dfw rap melodic rap rap
0.777,0.132,164.02700000000002,0.0834,0.139,0.0,4,0.569,4,246987,-4.041,0.18100000000000002,0,audio_features,spotify:track:09IOPhEh1OMe0HD9b36FJk,dfw rap melodic rap rap
0.419,0.111,98.98299999999999,0.0414,0.293,0.0,4,0.653,9,183640,-7.486000000000001,0.366,1,audio_features,spotify:track:2GUMnvJq9GUWH5d9XRgTeP,danish pop pop scandipop
0.764,0.265,106.994,0.14800000000000002,0.0129,7.63e-06,4,0.882,10,184013,-5.388999999999999,0.693,0,audio_features,spotify:track:4TZ1xAwR0kJNN20H6GW82h,danish pop pop scandipop
0.6729999999999999,0.10300000000000001,131.92,0.0297,0.396,2.43e-06,4,0.589,7,255293,-6.006,0.344,0,audio_features,spotify:track:6cnnNriaO2ZQuBDZ3QOSlP,cantautor latin arena pop latin pop musica aragonesa spanish pop spanish pop rock spanish rock
0.512,0.125,188.22099999999998,0.0324,0.198,0.0,3,0.271,4,248013,-6.877999999999999,0.223,1,audio_features,spotify:track:09zcQZ4zreM28YeOtMYebc,cantautor latin arena pop latin pop musica aragonesa spanish pop spanish pop rock spanish rock
0.9059999999999999,0.23,127.885,0.0528,0.0311,1.97e-06,4,0.508,5,232507,-2.1830000000000003,0.708,1,audio_features,spotify:track:3kIqMP5hmPyn6hGYDvNvPt,cantautor latin arena pop latin pop musica aragonesa spanish pop spanish pop rock spanish rock
0.8420000000000001,0.10099999999999999,139.781,0.0332,0.418,2.28e-06,4,0.48700000000000004,6,208240,-2.509,0.425,0,audio_features,spotify:track:3JhllUTyXy2ceSTzNSErBC,cantautor latin arena pop latin pop musica aragonesa spanish pop spanish pop rock spanish rock
0.706,0.0735,123.01899999999999,0.0326,0.301,0.0,4,0.625,9,258033,-4.604,0.273,1,audio_features,spotify:track:73kadnv7SduzhApfRUv5C0,dance pop electropop metropopolis pop pop rap post-teen pop swedish electropop swedish pop swedish synthpop
0.898,0.17300000000000001,96.556,0.0561,0.00783,0.0618,4,0.473,6,235547,-4.797,0.8079999999999999,0,audio_features,spotify:track:4aVuWgvD0X63hcOCnZtNFA,album rock classic rock mellow gold rock soft rock yacht rock
0.61,0.102,94.384,0.0439,0.32299999999999995,0.0,3,0.685,0,186467,-5.221,0.32299999999999995,0,audio_features,spotify:track:4mCf3vQf7z0Yseo0RxAi3V,barbadian pop dance pop pop post-teen pop r&b urban contemporary
0.659,0.484,136.80100000000002,0.215,0.24100000000000002,8.33e-06,4,0.639,8,234413,-7.273,0.457,1,audio_features,spotify:track:0zVMzJ37VQNFUNvdxxat2E,dance pop pop post-teen pop r&b
0.633,0.145,101.70700000000001,0.1,0.49700000000000005,0.0,4,0.585,9,193067,-4.944,0.37799999999999995,1,audio_features,spotify:track:5g6FCPU1r3C88vUsFtat16,dance pop girl group pop post-teen pop talent show viral pop
0.537,0.115,112.86399999999999,0.0282,0.0875,9.05e-06,4,0.6409999999999999,0,196188,-5.452000000000001,0.0681,0,audio_features,spotify:track:4Y0TtDriFlN3XZoQx6PYsu,dance pop neo mellow pop pop rock post-teen pop viral pop
0.887,0.0811,122.015,0.0361,0.016,0.000503,4,0.807,1,229184,-4.311,0.606,0,audio_features,spotify:track:5itOtNx0WxtJmi1TQ3RuRd,dance pop edm electro house house pop progressive house tropical house uk dance
0.738,0.106,105.027,0.374,0.255,0.0,4,0.713,10,201200,-6.784,0.425,1,audio_features,spotify:track:79esEXlqqmq0GPz0xQSZTV,canadian pop dance pop pop post-teen pop viral pop
0.465,0.203,93.024,0.0273,0.8340000000000001,0.0,4,0.518,0,229783,-5.903,0.302,1,audio_features,spotify:track:4zb3kFL9fXrrfTwIY4CcDy,dance pop electropop metropopolis pop post-teen pop uk pop
0.596,0.133,100.12100000000001,0.11699999999999999,0.56,0.0,4,0.534,6,190867,-6.653,0.324,0,audio_features,spotify:track:1h0yImRPIVAjhhHeNVlTuC,canadian pop dance pop pop post-teen pop viral pop
0.726,0.128,100.93799999999999,0.0344,0.0423,0.0,4,0.618,4,191071,-3.758,0.431,0,audio_features,spotify:track:42oDlc0uKug0m43EKnqqJV,r&b
0.6970000000000001,0.46399999999999997,89.214,0.469,0.0757,0.0,4,0.607,9,261307,-8.347999999999999,0.20600000000000002,0,audio_features,spotify:track:3QFWe1dM5oUY0O1TTKapUS,
0.8640000000000001,0.375,149.945,0.0477,0.0215,0.0,4,0.5720000000000001,2,178920,-4.098,0.26,0,audio_features,spotify:track:0NWQTyapmz4GuDTSN9xTB7,complextro dance pop edm electro house electropop german techno pop post-teen pop tropical house
0.755,0.233,86.03399999999999,0.0419,0.0332,0.0,4,0.5329999999999999,11,255907,-7.25,0.47200000000000003,0,audio_features,spotify:track:4e6ZN0EcEqYx74BTC5xQzy,r&b
0.7240000000000001,0.11599999999999999,121.884,0.0839,0.0308,0.0,4,0.518,8,192731,-6.327000000000001,0.33399999999999996,1,audio_features,spotify:track:6bolfjXj78EIQRB48C6QTc,big room brostep dance pop dutch edm edm electro house house pop trance tropical house
0.48200000000000004,0.0873,95.49799999999999,0.0333,0.20199999999999999,0.0,4,0.84,6,243053,-7.1160000000000005,0.9570000000000001,0,audio_features,spotify:track:6q1qACcezH6eH77Xljh5QV,r&b
0.7709999999999999,0.172,99.038,0.0563,0.29100000000000004,5.6200000000000004e-05,4,0.7879999999999999,4,207853,-3.2060000000000004,0.701,0,audio_features,spotify:track:6MJUCumnQsQEKbCy28tbCP,latin latin hip hop reggaeton tropical
0.9359999999999999,0.24,75.05,0.0455,0.005679999999999999,0.0,4,0.46799999999999997,2,219800,-3.6830000000000003,0.6629999999999999,1,audio_features,spotify:track:14BH4qO7pgCmIe6mgLKOK3,indie poptimism pop pop rock
0.687,0.244,150.086,0.079,0.22699999999999998,0.0,3,0.557,11,198213,-5.718999999999999,0.312,0,audio_features,spotify:track:4IqpjoA1UfQ7FiJfMckYra,canadian pop dance pop pop post-teen pop viral pop
0.809,0.406,120.001,0.0504,0.0013599999999999999,0.0,4,0.5379999999999999,7,200480,-6.017,0.278,0,audio_features,spotify:track:0x4GHzCjY5MGQ960CHnVHz,australian pop candy pop dance pop electropop girl group pop post-teen pop
0.311,0.0987,89.36200000000001,0.0369,0.872,0.0,4,0.361,2,212773,-11.748,0.32299999999999995,0,audio_features,spotify:track:6nat4Z7iRKWVk1qngQqI0Q,canadian pop dance pop pop post-teen pop viral pop
0.752,0.0949,122.133,0.0496,0.0171,0.00010700000000000001,4,0.619,5,195027,-4.22,0.462,0,audio_features,spotify:track:3g2738D4yQGvjZ4xupIr95,dance pop electropop pop post-teen pop uk pop
0.75,0.0618,99.99700000000001,0.0785,0.19,0.0,4,0.77,0,225600,-2.715,0.609,1,audio_features,spotify:track:08aYFNUTIOMGq93e2VSArQ,puerto rican pop
0.9129999999999999,0.295,123.971,0.0579,0.00882,0.000183,4,0.575,0,200323,-3.8310000000000004,0.266,1,audio_features,spotify:track:56yFJewuZr1kKfYu2O35nx,bossa nova mpb nova mpb
0.5539999999999999,0.16699999999999998,123.88799999999999,0.0769,0.0965,0.000866,4,0.639,11,193548,-12.265,0.327,1,audio_features,spotify:track:5WxtmHAcrDbghHVGupu18h,brazilian edm
0.653,0.114,78.6,0.39799999999999996,0.0135,0.0,4,0.42100000000000004,9,175424,-4.85,0.733,0,audio_features,spotify:track:2QrXzOqLCVDRZHkToA0tSR,israeli pop
0.40299999999999997,0.0836,101.01799999999999,0.0338,0.6759999999999999,0.273,4,0.7020000000000001,3,222813,-13.427999999999999,0.0716,1,audio_features,spotify:track:1OFMSWMwEiy5LJJCzzWknT,electropop tropical house vapor soul
0.414,0.10800000000000001,165.487,0.0476,0.611,0.00141,4,0.364,3,200964,-9.699,0.19399999999999998,0,audio_features,spotify:track:4qN7kbLXrensXxrf5mp9ie,indie electropop indie poptimism pop edm
0.513,0.0836,87.426,0.0248,0.326,0.0572,4,0.462,0,255099,-11.05,0.23,1,audio_features,spotify:track:78zr1MlCMHyqdwTC1LcXRD,indie anthem-folk indie folk indiecoustica stomp and holler
0.41100000000000003,0.0955,79.785,0.0475,0.701,9.73e-05,4,0.546,2,218502,-9.308,0.528,1,audio_features,spotify:track:696vpg0aBvBxpZAuasmg15,acoustic pop british singer-songwriter indie anthem-folk indie folk indiecoustica
0.467,0.158,88.977,0.0571,0.318,0.0,4,0.655,5,150470,-7.473,0.575,0,audio_features,spotify:track:1rwRQ8EfWU8XkXlWz0uH1F,israeli pop
0.366,0.11699999999999999,110.064,0.0313,0.893,7.5e-05,4,0.419,9,197000,-9.134,0.289,1,audio_features,spotify:track:0DkoeRnJjVRrYUpIym350l,leeds indie
0.298,0.145,120.31700000000001,0.0548,0.77,0.0,4,0.49,9,203000,-11.953,0.155,0,audio_features,spotify:track:5e3ccldJKfWdL2G0ov3EYu,vapor soul
0.637,0.0833,77.67,0.276,0.322,0.0,1,0.376,10,204431,-6.7010000000000005,0.43799999999999994,0,audio_features,spotify:track:4SX4NUI58M3KhbalXxjwFC,british soul
0.456,0.213,90.03200000000001,0.0267,0.501,0.0,4,0.536,2,212760,-6.2170000000000005,0.32,1,audio_features,spotify:track:5rkok5WSDPoQb9xKx5R61n,dance pop edm electropop pop post-teen pop scandipop swedish electropop swedish pop tropical house
0.823,0.0966,166.019,0.0512,0.21600000000000003,0.0,4,0.622,4,235213,-7.545,0.862,0,audio_features,spotify:track:10NXL88VOODNHVEtBHUN7d,british soul dance pop pop rap r&b tropical house urban contemporary
0.32899999999999996,0.0986,130.993,0.0274,0.22,0.0,4,0.574,1,237933,-6.829,0.35600000000000004,1,audio_features,spotify:track:2afCBiru10AFckfOa49wIa,boy band pop post-teen pop talent show
0.613,0.069,120.038,0.0592,0.0743,0.0,4,0.35,2,230655,-5.452999999999999,0.22399999999999998,1,audio_features,spotify:track:0ihguwGVwKihJ1Nj8fGQlY,grime uk hip hop
0.635,0.579,76.508,0.19899999999999998,0.248,0.0,4,0.369,6,160000,-8.206,0.39399999999999996,1,audio_features,spotify:track:1ZkZqd1Z3uccyOvC6RtSlK,indie pop rap pop rap
0.723,0.19699999999999998,123.99700000000001,0.0507,0.111,0.0,4,0.629,6,186774,-5.688,0.41100000000000003,1,audio_features,spotify:track:6K2swk0eXo6QfTrRFbGKmV,dance pop deep tropical house edm electro house electropop norwegian pop pop pop edm tropical house
0.51,0.156,151.024,0.0369,0.17800000000000002,0.107,4,0.657,8,168664,-6.438,0.37,0,audio_features,spotify:track:0mnoeoS9UklYuKVbkwCkAX,electropop indie poptimism indietronica pop
0.746,0.0734,165.861,0.107,0.0177,0.00044,4,0.652,8,228118,-4.62,0.894,1,audio_features,spotify:track:6SzbbQUOx85hxpqsesoMfx,british soul indie r&b uk contemporary r&b
0.835,0.21899999999999997,140.024,0.0447,0.007909999999999999,0.0,4,0.51,3,226747,-4.673,0.435,1,audio_features,spotify:track:11cDEev79fPKi6uJCjUhu8,dance pop edm electropop pop tropical house
0.653,0.11900000000000001,129.986,0.0281,0.0171,0.000215,4,0.64,5,188615,-6.039,0.611,1,audio_features,spotify:track:6V0PPYLaQ5fCAPftwIgpuN,art pop baroque pop pop uk alternative pop
0.41200000000000003,0.11599999999999999,170.16299999999998,0.0402,0.737,0.0,3,0.483,7,203569,-8.461,0.247,1,audio_features,spotify:track:41zXlQxzTi6cGAjpOXyLYH,electropop pop
0.494,0.106,76.90899999999999,0.0368,0.5539999999999999,0.0194,4,0.19,8,263493,-6.8389999999999995,0.126,1,audio_features,spotify:track:7zXEY847TCQKZjk9CtiErN,chillwave ninja
0.439,0.0993,167.908,0.115,0.635,1.93e-05,4,0.54,10,209547,-8.591000000000001,0.371,1,audio_features,spotify:track:7vGGAJBkHKxKtOnGjQduDV,alternative r&b pop
